camera_id,detect_id,object_id
41,22932,162
41,22947,162
41,22962,162
41,22977,162
41,22993,162
41,23008,162
41,23022,162
41,23035,162
41,23048,162
41,23061,162
41,23075,162
41,23088,162
41,23101,162
41,23114,162
41,23127,162
41,23140,162
41,23153,162
41,23165,162
41,23178,162
41,23191,162
41,23204,162
41,23217,162
41,23229,162
41,23241,162
41,23253,162
41,23265,162
41,23277,162
41,23289,162
41,23301,162
41,23313,162
41,23326,162
41,24978,163
41,24994,163
41,25010,163
41,25025,163
41,25040,163
41,25055,163
41,25070,163
41,25085,163
41,25100,163
41,25116,163
41,25132,163
41,25148,163
41,25163,163
41,25178,163
41,25193,163
41,25207,163
41,25221,163
41,25235,163
41,25249,163
41,25263,163
41,25277,163
41,25291,163
41,25305,163
41,25321,163
41,25336,163
41,25351,163
41,25366,163
41,25382,163
41,25398,163
41,25414,163
41,25430,163
41,25446,163
41,25461,163
41,25476,163
41,25491,163
42,12074,162
42,12088,162
42,12102,162
42,12116,162
42,12130,162
42,12144,162
42,12158,162
42,12171,162
42,12184,162
42,12197,162
42,12209,162
42,12221,162
42,12233,162
42,12245,162
42,12257,162
42,12270,162
42,12284,162
42,12298,162
42,12312,162
42,12326,162
42,12340,162
42,12354,162
42,12368,162
42,12382,162
42,12397,162
42,12412,162
42,12427,162
42,12442,162
42,12457,162
42,12472,162
42,12487,162
42,12502,162
42,12517,162
42,12532,162
42,12547,162
42,12561,162
42,12575,162
42,12589,162
42,12603,162
42,12617,162
42,12631,162
42,12644,162
42,12658,162
42,12673,162
42,12688,162
42,12703,162
42,12718,162
42,12733,162
42,12748,162
42,12763,162
42,12779,162
42,12795,162
42,12811,162
42,12827,162
42,12843,162
42,13304,163
42,13321,163
42,13338,163
42,13355,163
42,13371,163
42,13387,163
42,13403,163
42,13419,163
42,13435,163
42,13451,163
42,13468,163
42,13485,163
42,13502,163
42,13519,163
42,13535,163
42,13551,163
42,13566,163
42,13581,163
42,13596,163
42,13611,163
42,13626,163
42,13641,163
42,13656,163
42,13671,163
42,13686,163
42,13701,163
42,13715,163
42,13729,163
42,13743,163
42,13757,163
42,13771,163
42,13785,163
42,13800,163
42,13814,163
42,13828,163
42,13842,163
42,13856,163
42,13870,163
42,13884,163
42,13898,163
42,13913,163
42,13928,163
42,13943,163
42,13958,163
42,13973,163
42,13988,163
42,14003,163
42,14018,163
42,14032,163
42,14046,163
43,11596,162
43,11606,162
43,11616,162
43,11626,162
43,11636,162
43,11646,162
43,11656,162
43,11666,162
43,11676,162
43,11686,162
43,11696,162
43,11706,162
43,11716,162
43,11726,162
43,11736,162
43,11747,162
43,11758,162
43,11769,162
43,11780,162
43,11791,162
43,11802,162
43,11813,162
43,11824,162
43,11835,162
43,11846,162
43,11857,162
43,11868,162
43,11879,162
43,11890,162
43,11901,162
43,11912,162
43,11923,162
43,11934,162
43,11944,162
43,11954,162
43,11964,162
43,12181,163
43,12191,163
43,12201,163
43,12211,163
43,12221,163
43,12231,163
43,12241,163
43,12251,163
43,12261,163
43,12271,163
43,12281,163
43,12291,163
43,12301,163
43,12311,163
43,12321,163
43,12330,163
43,12339,163
43,12348,163
43,12357,163
43,12366,163
43,12375,163
43,12384,163
43,12393,163
43,12402,163
43,12411,163
43,12420,163
43,12429,163
43,12438,163
43,12447,163
44,3884,162
44,3899,162
44,3914,162
44,3929,162
44,3944,162
44,3959,162
44,3974,162
44,3988,162
44,4002,162
44,4016,162
44,4030,162
44,4044,162
44,4058,162
44,4073,162
44,4088,162
44,4103,162
44,4118,162
44,4133,162
44,4148,162
44,4163,162
44,4178,162
44,4192,162
44,4206,162
44,4219,162
44,4232,162
44,4245,162
44,4258,162
44,4271,162
44,4284,162
44,4296,162
44,4308,162
44,4320,162
44,4332,162
44,4344,162
44,4356,162
44,4368,162
44,4370,163
44,4381,162
44,4383,163
44,4394,162
44,4396,163
44,4407,162
44,4409,163
44,4420,162
44,4422,163
44,4433,162
44,4435,163
44,4446,162
44,4448,163
44,4459,162
44,4461,163
44,4473,163
44,4485,163
44,4497,163
44,4509,163
44,4521,163
44,4533,163
44,4545,163
44,4557,163
44,4569,163
44,4581,163
44,4593,163
44,4605,163
44,4617,163
44,4629,163
44,4641,163
44,4653,163
44,4665,163
44,4677,163
44,4689,163
44,4702,163
44,4715,163
44,4728,163
44,4741,163
44,4754,163
44,4767,163
44,4780,163
44,4793,163
44,4806,163
44,4819,163
44,4832,163
44,4845,163
44,4858,163
44,4871,163
44,4884,163
44,4897,163
44,4910,163
44,4923,163
44,4936,163
44,4949,163
44,4962,163
44,4975,163
44,4988,163
44,5001,163
44,5014,163
44,5027,163
44,5040,163
44,5053,163
44,5066,163
45,245,162
45,256,162
45,267,162
45,278,162
45,289,162
45,299,162
45,309,162
45,319,162
45,329,162
45,339,162
45,350,162
45,361,162
45,372,162
45,383,162
45,394,162
45,405,162
45,416,162
45,427,162
45,438,162
45,449,162
45,459,162
45,469,162
45,479,162
45,489,162
45,499,162
45,509,162
45,519,162
45,529,162
45,539,162
45,549,162
45,559,162
45,569,162
45,579,162
45,581,163
45,590,162
45,592,163
45,601,162
45,603,163
45,612,162
45,614,163
45,623,162
45,625,163
45,634,162
45,636,163
45,646,163
45,656,163
45,666,163
45,676,163
45,686,163
45,696,163
45,706,163
45,716,163
45,726,163
45,736,163
45,746,163
45,756,163
45,766,163
45,776,163
45,786,163
45,796,163
45,806,163
45,816,163
45,826,163
45,836,163
45,845,163
45,854,163
45,863,163
45,872,163
45,882,163
45,892,163
45,903,163
45,914,163
45,925,163
45,936,163
