camera_id,detect_id,object_id
2,2,1003
2,5,1003
2,8,1003
2,11,1003
2,14,1003
2,17,1003
2,20,1003
2,23,1003
2,26,1003
2,29,1003
2,32,1003
2,35,1003
2,38,1003
2,41,1003
2,44,1003
2,47,1003
2,50,1003
2,53,1003
2,56,1003
2,59,1003
2,62,1003
2,65,1003
2,68,1003
2,71,1003
2,74,1003
2,77,1003
2,80,1003
2,83,1003
2,86,1003
2,89,1003
2,92,1003
2,95,1003
2,98,1003
2,101,1003
2,104,1003
2,107,1003
2,110,1003
2,113,1003
2,116,1003
2,119,1003
2,122,1003
2,125,1003
2,128,1003
2,131,1003
2,134,1003
2,137,1003
2,140,1003
2,143,1003
2,146,1003
2,149,1003
2,152,1003
2,155,1003
2,158,1003
2,161,1003
2,164,1003
2,167,1003
2,170,1003
2,173,1003
2,176,1003
2,179,1003
2,182,1003
2,185,1003
2,188,1003
2,191,1003
2,194,1003
2,197,1003
2,200,1003
2,203,1003
2,206,1003
2,209,1003
2,212,1003
2,215,1003
2,218,1003
2,221,1003
2,224,1003
2,227,1003
2,230,1003
2,233,1003
2,236,1003
2,239,1003
2,242,1003
2,245,1003
2,248,1003
2,251,1003
2,254,1003
2,257,1003
2,260,1003
2,263,1003
2,266,1003
2,269,1003
2,272,1003
2,275,1003
2,278,1003
2,281,1003
2,284,1003
2,287,1003
2,290,1003
2,293,1003
2,296,1003
2,299,1003
2,302,1003
2,305,1003
2,308,1003
2,311,1003
2,314,1003
2,317,1003
2,320,1003
2,323,1003
2,326,1003
2,329,1003
2,332,1003
2,335,1003
2,338,1003
2,341,1003
2,344,1003
2,347,1003
2,350,1003
2,353,1003
2,356,1003
2,359,1003
2,362,1003
2,365,1003
2,368,1003
2,371,1003
2,374,1003
2,377,1003
2,380,1003
2,383,1003
2,386,1003
2,389,1003
2,392,1003
2,395,1003
2,398,1003
2,401,1003
2,404,1003
2,407,1003
2,410,1003
2,413,1003
2,416,1003
2,419,1003
2,422,1003
2,425,1003
2,428,1003
2,431,1003
2,434,1003
2,437,1003
2,440,1003
2,443,1003
2,446,1003
2,449,1003
2,452,1003
2,455,1003
2,458,1003
2,461,1003
2,464,1003
2,467,1003
2,470,1003
2,473,1003
2,476,1003
2,479,1003
2,482,1003
2,485,1003
2,488,1003
2,491,1003
2,494,1003
2,497,1003
2,500,1003
2,503,1003
2,506,1003
2,509,1003
2,512,1003
2,515,1003
2,518,1003
2,521,1003
2,524,1003
2,527,1003
2,530,1003
2,533,1003
2,536,1003
2,539,1003
2,542,1003
2,545,1003
2,548,1003
2,551,1003
2,554,1003
2,557,1003
2,560,1003
2,563,1003
