camera_id,detect_id,object_id
43,2,83
43,14,83
43,27,83
43,40,83
43,55,83
43,70,83
43,85,83
43,100,83
43,115,83
43,130,83
43,145,83
43,160,83
43,175,83
43,190,83
43,205,83
43,220,83
43,396,85
43,411,85
43,426,85
43,441,85
43,456,85
43,471,85
43,486,85
43,501,85
43,516,85
43,531,85
43,546,85
43,561,85
43,577,85
43,593,85
43,609,85
43,624,85
43,639,85
43,654,85
43,669,85
43,685,85
43,701,85
43,717,85
43,733,85
43,749,85
43,765,85
43,781,85
43,797,85
43,813,85
43,829,85
43,845,85
43,861,85
43,877,85
43,895,85
43,913,85
43,931,85
43,949,85
43,967,85
43,985,85
43,1003,85
43,1021,85
43,1039,85
43,1057,85
43,1075,85
43,1093,85
43,1111,85
43,1128,85
43,1145,85
43,1162,85
43,1179,85
43,1196,85
43,1214,85
43,1232,85
43,1250,85
43,1268,85
43,1286,85
43,1304,85
43,1322,85
43,1340,85
43,1358,85
43,1376,85
43,1393,85
43,1410,85
43,1427,85
43,1444,85
43,1461,85
43,1478,85
43,1495,85
43,1512,85
43,1529,85
43,1546,85
43,1563,85
43,1580,85
43,1597,85
43,1614,85
43,1631,85
43,1648,85
43,1665,85
43,1682,85
43,1699,85
43,1716,85
43,1733,85
43,1750,85
43,1767,85
43,1784,85
43,1801,85
43,1818,85
43,1834,85
43,1849,85
43,1864,85
43,1879,85
43,1894,85
43,1909,85
43,1924,85
43,1939,85
43,1954,85
43,1969,85
43,1984,85
43,1999,85
43,2015,85
43,2031,85
43,2047,85
43,2063,85
43,2079,85
43,2095,85
43,2111,85
43,2127,85
43,2143,85
43,2159,85
43,2176,85
43,2193,85
43,2210,85
43,2227,85
43,2244,85
43,2261,85
43,2278,85
43,2295,85
43,2312,85
43,2329,85
43,2347,85
43,2365,85
43,2383,85
43,2401,85
43,2419,85
43,2437,85
43,2455,85
43,2473,85
43,2491,85
43,2509,85
43,2527,85
43,2545,85
43,2563,85
43,2581,85
43,2599,85
43,2617,85
43,2635,85
43,2653,85
43,2671,85
43,2689,85
43,2706,85
43,2724,85
43,2742,85
43,2760,85
43,2778,85
43,2796,85
43,2814,85
43,2832,85
43,2850,85
43,2868,85
43,2886,85
43,2905,85
43,2924,85
43,2943,85
43,2962,85
43,2981,85
43,3000,85
43,3019,85
43,3038,85
43,3056,85
43,3074,85
43,3092,85
43,3110,85
43,3128,85
43,3146,85
43,3164,85
43,3182,85
43,3200,85
43,3218,85
43,3236,85
43,3254,85
43,3272,85
43,3290,85
43,3308,85
43,3326,85
43,3344,85
43,3362,85
43,3381,85
43,3399,85
43,3417,85
43,3435,85
43,3453,85
43,3471,85
43,3489,85
43,3507,85
43,3525,85
43,3543,85
43,3561,85
43,3579,85
43,3596,85
43,3613,85
43,3630,85
43,3647,85
43,3664,85
43,3681,85
43,3698,85
43,3715,85
43,3731,85
43,3747,85
43,3763,85
43,3779,85
43,3795,85
43,3811,85
43,3827,85
43,3843,85
43,3859,85
43,3875,85
43,3891,85
43,3907,85
43,3923,85
43,3939,85
43,3954,85
43,3969,85
43,3984,85
43,3999,85
43,4014,85
43,4029,85
43,4044,85
43,4059,85
43,4074,85
43,4089,85
43,4105,85
43,4121,85
43,4137,85
43,4153,85
43,4170,85
43,4187,85
43,4204,85
43,4222,85
43,4239,85
43,4256,85
43,4273,85
43,4290,85
43,4307,85
43,4324,85
43,4341,85
43,4358,85
43,4375,85
43,4392,85
43,4409,85
43,4426,85
43,4443,85
43,4460,85
43,4477,85
43,4495,85
43,4513,85
43,4531,85
43,4549,85
43,4567,85
43,4585,85
43,4603,85
43,4621,85
43,4639,85
43,4657,85
