camera_id,detect_id,object_id
44,9,103
44,10,104
44,13,106
44,23,103
44,24,104
44,27,106
44,37,103
44,38,104
44,41,106
44,52,103
44,53,104
44,56,106
44,67,103
44,68,104
44,71,106
44,82,103
44,83,104
44,86,106
44,97,103
44,98,104
44,101,106
44,113,103
44,114,104
44,117,106
44,130,103
44,131,104
44,134,106
44,147,103
44,148,104
44,151,106
44,164,103
44,165,104
44,168,106
44,183,103
44,184,104
44,187,106
44,202,103
44,203,104
44,206,106
44,221,103
44,222,104
44,225,106
44,240,103
44,241,104
44,244,106
44,259,103
44,260,104
44,263,106
44,278,103
44,279,104
44,282,106
44,297,103
44,298,104
44,301,106
44,316,103
44,317,104
44,320,106
44,335,103
44,336,104
44,339,106
44,353,103
44,354,104
44,357,106
44,373,103
44,374,104
44,377,106
44,393,103
44,394,104
44,397,106
44,412,103
44,413,104
44,416,106
44,430,103
44,431,104
44,434,106
44,448,103
44,449,104
44,452,106
44,466,103
44,467,104
44,470,106
44,484,103
44,485,104
44,488,106
44,502,103
44,503,104
44,506,106
44,520,103
44,521,104
44,524,106
44,538,103
44,539,104
44,542,106
44,557,103
44,558,104
44,561,106
44,576,103
44,577,104
44,579,106
44,594,103
44,595,104
44,597,106
44,612,103
44,613,104
44,615,106
44,630,103
44,631,104
44,633,106
44,648,103
44,649,104
44,651,106
44,666,103
44,667,104
44,669,106
44,683,103
44,684,104
44,686,106
44,700,103
44,701,104
44,703,106
44,717,103
44,718,104
44,720,106
44,734,103
44,735,104
44,750,103
44,751,104
44,766,103
44,767,104
44,783,103
44,784,104
44,800,103
44,801,104
44,817,103
44,818,104
44,834,103
44,835,104
44,851,103
44,852,104
44,868,103
44,869,104
44,886,103
44,887,104
44,904,103
44,905,104
44,922,103
44,923,104
44,939,103
44,940,104
44,955,103
44,956,104
44,971,103
44,972,104
44,987,103
44,988,104
44,1003,103
44,1004,104
44,1019,103
44,1020,104
44,1034,103
44,1035,104
44,1049,103
44,1050,104
44,1064,103
44,1065,104
44,1079,103
44,1080,104
44,1094,103
44,1095,104
44,1109,103
44,1110,104
44,1123,103
44,1124,104
44,1137,103
44,1138,104
44,1151,103
44,1152,104
44,1165,103
44,1166,104
44,1179,103
44,1180,104
44,1193,103
44,1194,104
44,1206,103
44,1207,104
44,1219,103
44,1220,104
44,1232,103
44,1233,104
44,1245,103
44,1246,104
44,1258,103
44,1259,104
44,1271,103
44,1272,104
44,1284,103
44,1285,104
44,1297,103
44,1298,104
44,1310,103
44,1311,104
44,1323,103
44,1324,104
44,1336,103
44,1337,104
44,1349,103
44,1350,104
44,1362,103
44,1363,104
44,1375,103
44,1376,104
44,1387,103
44,1388,104
44,1399,103
44,1400,104
44,1411,103
44,1412,104
44,1423,103
44,1424,104
44,1435,103
44,1436,104
44,1446,103
44,1447,104
44,1457,103
44,1458,104
44,1467,103
44,1468,104
44,1477,103
44,1478,104
44,1487,103
44,1488,104
44,1497,103
44,1498,104
44,1506,103
44,1507,104
44,1515,103
44,1516,104
44,1524,103
44,1525,104
44,1533,103
44,1534,104
44,1542,103
44,1543,104
44,1550,103
44,1551,104
44,1558,103
44,1559,104
44,1566,103
44,1567,104
44,1574,103
44,1575,104
44,1582,103
44,1583,104
44,1590,103
44,1591,104
44,1598,103
44,1599,104
44,1606,103
44,1607,104
44,1614,103
44,1615,104
44,1622,103
44,1623,104
44,1630,103
44,1631,104
44,1638,103
44,1639,104
44,1646,103
44,1647,104
44,1654,103
44,1655,104
44,1662,103
44,1663,104
44,1670,103
44,1671,104
44,1678,103
44,1679,104
44,1686,103
44,1687,104
44,1694,103
44,1695,104
44,1702,103
44,1703,104
44,1710,103
44,1711,104
44,1718,103
44,1719,104
44,1726,103
44,1727,104
44,1734,103
44,1735,104
44,1742,103
44,1743,104
44,1750,103
44,1751,104
44,1758,103
44,1759,104
44,1766,103
44,1767,104
44,1774,103
44,1775,104
44,1782,103
44,1783,104
44,1790,103
44,1791,104
44,1798,103
44,1799,104
44,1806,103
44,1807,104
44,1814,103
44,1815,104
44,1822,103
44,1823,104
44,1830,103
44,1831,104
44,1838,103
44,1839,104
44,1846,103
44,1847,104
44,1854,103
44,1855,104
44,1862,103
44,1863,104
44,1870,103
44,1871,104
44,1878,103
44,1879,104
44,1886,103
44,1887,104
44,1895,103
44,1896,104
44,1904,103
44,1905,104
44,1913,103
44,1914,104
44,1922,103
44,1923,104
44,1931,103
44,1932,104
44,1940,103
44,1941,104
44,1949,103
44,1950,104
44,1958,103
44,1959,104
44,1967,103
44,1968,104
44,1976,103
44,1977,104
44,1985,103
44,1986,104
44,1994,103
44,1995,104
44,2003,103
44,2004,104
44,2013,103
44,2014,104
44,2023,103
44,2024,104
44,2033,103
44,2034,104
44,2043,103
44,2044,104
44,2053,103
44,2054,104
44,2063,103
44,2064,104
44,2073,103
44,2074,104
44,2083,103
44,2084,104
44,2093,103
44,2094,104
44,2103,103
44,2104,104
44,2113,103
44,2114,104
44,2123,103
44,2124,104
44,2133,103
44,2134,104
44,2143,103
44,2144,104
44,2154,103
44,2155,104
44,2165,103
44,2166,104
44,2176,103
44,2177,104
44,2187,103
44,2188,104
44,2198,103
44,2199,104
44,2209,103
44,2210,104
44,2220,103
44,2221,104
44,2231,103
44,2232,104
44,2242,103
44,2243,104
44,2253,103
44,2254,104
44,2264,103
44,2265,104
44,2275,103
44,2276,104
44,2286,103
44,2287,104
44,2297,103
44,2298,104
44,2308,103
44,2309,104
44,2319,103
44,2320,104
44,2330,103
44,2331,104
44,2341,103
44,2342,104
44,2352,103
44,2353,104
44,2363,103
44,2364,104
44,2374,103
44,2375,104
44,2385,103
44,2386,104
44,2396,103
44,2397,104
44,2407,103
44,2408,104
44,2418,103
44,2419,104
44,2429,103
44,2430,104
44,2440,103
44,2441,104
44,2451,103
44,2452,104
44,2462,103
44,2463,104
44,2473,103
44,2474,104
44,2484,103
44,2485,104
44,2495,103
44,2496,104
44,2506,103
44,2507,104
44,2518,103
44,2519,104
44,2530,103
44,2531,104
44,2542,103
44,2543,104
44,2554,103
44,2555,104
44,2566,103
44,2567,104
44,2578,103
44,2579,104
44,2590,103
44,2591,104
44,2602,103
44,2603,104
44,2614,103
44,2615,104
44,2626,103
44,2627,104
44,2638,103
44,2639,104
44,2650,103
44,2651,104
44,2661,103
44,2662,104
44,2673,103
44,2674,104
44,2685,103
44,2686,104
44,2697,103
44,2698,104
44,2709,103
44,2710,104
44,2720,103
44,2721,104
44,2731,103
44,2732,104
44,2742,103
44,2743,104
44,2753,103
44,2754,104
44,2764,103
44,2765,104
44,2775,103
44,2776,104
44,2786,103
44,2787,104
44,2797,103
44,2798,104
44,2808,103
44,2809,104
44,2819,103
44,2820,104
44,2830,103
44,2831,104
44,2841,103
44,2842,104
44,2852,103
44,2853,104
44,2863,103
44,2864,104
44,2874,103
44,2875,104
44,2885,103
44,2886,104
44,2897,103
44,2898,104
44,2909,103
44,2910,104
44,2921,103
44,2922,104
44,2933,103
44,2934,104
44,2945,103
44,2946,104
44,2957,103
44,2958,104
44,2969,103
44,2970,104
44,2981,103
44,2982,104
44,2993,103
44,2994,104
44,3006,103
44,3007,104
44,3019,103
44,3020,104
44,3032,103
44,3033,104
44,3045,103
44,3046,104
44,3057,103
44,3058,104
44,3066,111
44,3070,103
44,3071,104
44,3079,111
44,3083,103
44,3084,104
44,3092,111
44,3096,103
44,3097,104
44,3105,111
44,3109,103
44,3110,104
44,3118,111
44,3122,103
44,3123,104
44,3131,111
44,3135,103
44,3136,104
44,3144,111
44,3148,103
44,3149,104
44,3157,111
44,3161,103
44,3162,104
44,3170,111
44,3174,103
44,3175,104
44,3183,111
44,3187,103
44,3188,104
44,3196,111
44,3200,103
44,3201,104
44,3209,111
44,3214,103
44,3215,104
44,3223,111
44,3228,103
44,3229,104
44,3237,111
44,3242,103
44,3243,104
44,3251,111
44,3256,103
44,3257,104
44,3265,111
44,3270,103
44,3271,104
44,3279,111
44,3284,103
44,3285,104
44,3293,111
44,3298,103
44,3299,104
44,3307,111
44,3312,103
44,3313,104
44,3321,111
44,3326,103
44,3327,104
44,3335,111
44,3340,103
44,3341,104
44,3349,111
44,3354,103
44,3355,104
44,3363,111
44,3368,103
44,3369,104
44,3377,111
44,3382,103
44,3383,104
44,3391,111
44,3396,103
44,3397,104
44,3405,111
44,3410,103
44,3411,104
44,3419,111
44,3424,103
44,3425,104
44,3432,111
44,3437,103
44,3438,104
44,3445,111
44,3450,103
44,3451,104
44,3458,111
44,3464,103
44,3465,104
44,3472,111
44,3478,103
44,3479,104
44,3486,111
44,3492,103
44,3493,104
44,3500,111
44,3506,103
44,3507,104
44,3519,103
44,3520,104
44,3532,103
44,3533,104
44,3545,103
44,3546,104
44,3558,103
44,3559,104
44,3571,103
44,3572,104
44,3584,103
44,3585,104
44,3597,103
44,3598,104
44,3610,103
44,3611,104
44,3624,103
44,3625,104
44,3638,103
44,3639,104
44,3649,113
44,3653,103
44,3654,104
44,3664,113
44,3668,103
44,3669,104
44,3679,113
44,3683,103
44,3684,104
44,3694,113
44,3698,103
44,3699,104
44,3709,113
44,3713,103
44,3714,104
44,3724,113
44,3728,103
44,3729,104
44,3739,113
44,3743,103
44,3744,104
44,3754,113
44,3758,103
44,3759,104
44,3769,113
44,3773,103
44,3774,104
44,3784,113
44,3788,103
44,3789,104
44,3799,113
44,3803,103
44,3804,104
44,3813,113
44,3817,103
44,3818,104
44,3827,113
44,3831,103
44,3832,104
44,3841,113
44,3845,103
44,3846,104
44,3855,113
44,3859,103
44,3860,104
44,3869,113
44,3873,103
44,3874,104
44,3883,113
44,3888,103
44,3889,104
44,3898,113
44,3903,103
44,3904,104
44,3913,113
44,3918,103
44,3919,104
44,3928,113
44,3933,103
44,3934,104
44,3943,113
44,3948,103
44,3949,104
44,3958,113
44,3963,103
44,3964,104
44,3973,113
44,3978,103
44,3979,104
44,3987,113
44,3992,103
44,3993,104
44,4001,113
44,4006,103
44,4007,104
44,4015,113
44,4020,103
44,4021,104
44,4029,113
44,4034,103
44,4035,104
44,4043,113
44,4048,103
44,4049,104
44,4057,113
44,4059,160
44,4063,103
44,4064,104
44,4072,113
44,4074,160
44,4078,103
44,4079,104
44,4087,113
44,4089,160
44,4093,103
44,4094,104
44,4102,113
44,4104,160
44,4108,103
44,4109,104
44,4117,113
44,4119,160
44,4123,103
44,4124,104
44,4132,113
44,4134,160
44,4138,103
44,4139,104
44,4147,113
44,4149,160
44,4153,103
44,4154,104
44,4162,113
44,4164,160
44,4168,103
44,4169,104
44,4177,113
44,4179,160
44,4183,103
44,4184,104
44,4191,113
44,4193,160
44,4197,103
44,4198,104
44,4205,113
44,4207,160
44,4211,103
44,4212,104
44,4220,160
44,4224,103
44,4225,104
44,4233,160
44,4237,103
44,4238,104
44,4246,160
44,4250,103
44,4251,104
44,4259,160
44,4263,103
44,4264,104
44,4272,160
44,4276,103
44,4277,104
44,4285,160
44,4289,103
44,4290,104
44,4297,160
44,4301,103
44,4302,104
44,4309,160
44,4313,103
44,4314,104
44,4321,160
44,4325,103
44,4326,104
44,4333,160
44,4337,103
44,4338,104
44,4345,160
44,4349,103
44,4350,104
44,4357,160
44,4361,103
44,4362,104
44,4369,160
44,4374,103
44,4375,104
44,4382,160
44,4387,103
44,4388,104
44,4395,160
44,4400,103
44,4401,104
44,4408,160
44,4413,103
44,4414,104
44,4421,160
44,4426,103
44,4427,104
44,4434,160
44,4439,103
44,4440,104
44,4447,160
44,4452,103
44,4453,104
44,4460,160
44,4465,103
44,4466,104
44,4472,160
44,4477,103
44,4478,104
44,4484,160
44,4489,103
44,4490,104
44,4496,160
44,4501,103
44,4502,104
44,4508,160
44,4513,103
44,4514,104
44,4520,160
44,4525,103
44,4526,104
44,4532,160
44,4537,103
44,4538,104
44,4544,160
44,4549,103
44,4550,104
44,4556,160
44,4561,103
44,4562,104
44,4568,160
44,4573,103
44,4574,104
44,4580,160
44,4585,103
44,4586,104
44,4592,160
44,4597,103
44,4598,104
44,4604,160
44,4609,103
44,4610,104
44,4616,160
44,4621,103
44,4622,104
44,4628,160
44,4633,103
44,4634,104
44,4640,160
44,4645,103
44,4646,104
44,4652,160
44,4657,103
44,4658,104
44,4664,160
44,4669,103
44,4670,104
44,4676,160
44,4681,103
44,4682,104
44,4688,160
44,4694,103
44,4695,104
44,4701,160
44,4707,103
44,4708,104
44,4714,160
44,4720,103
44,4721,104
44,4727,160
44,4733,103
44,4734,104
44,4740,160
44,4746,103
44,4747,104
44,4753,160
44,4759,103
44,4760,104
44,4766,160
44,4772,103
44,4773,104
44,4779,160
44,4785,103
44,4786,104
44,4792,160
44,4798,103
44,4799,104
44,4805,160
44,4811,103
44,4812,104
44,4818,160
44,4824,103
44,4825,104
44,4831,160
44,4837,103
44,4838,104
44,4844,160
44,4850,103
44,4851,104
44,4857,160
44,4863,103
44,4864,104
44,4870,160
44,4876,103
44,4877,104
44,4883,160
44,4889,103
44,4890,104
44,4896,160
44,4902,103
44,4903,104
44,4909,160
44,4915,103
44,4916,104
44,4922,160
44,4928,103
44,4929,104
44,4935,160
44,4941,103
44,4942,104
44,4948,160
44,4954,103
