camera_id,detect_id,object_id
43,10,84
43,22,84
43,35,84
43,48,84
43,63,84
43,78,84
43,93,84
43,108,84
43,123,84
43,138,84
43,153,84
43,168,84
43,183,84
43,198,84
43,213,84
43,228,84
43,242,84
43,256,84
43,270,84
43,284,84
43,298,84
43,312,84
43,326,84
43,563,86
43,579,86
43,595,86
43,611,86
43,626,86
43,641,86
43,656,86
43,671,86
43,687,86
43,703,86
43,719,86
43,735,86
43,751,86
43,767,86
43,783,86
43,799,86
43,815,86
43,831,86
43,847,86
43,863,86
43,879,86
43,897,86
43,915,86
43,933,86
43,951,86
43,969,86
43,987,86
43,1005,86
43,1023,86
43,1041,86
43,1059,86
43,1077,86
43,1095,86
43,1113,86
43,1130,86
43,1147,86
43,1164,86
43,1181,86
43,1198,86
43,1202,87
43,1216,86
43,1220,87
43,1234,86
43,1238,87
43,1252,86
43,1256,87
43,1270,86
43,1274,87
43,1288,86
43,1292,87
43,1306,86
43,1310,87
43,1324,86
43,1328,87
43,1342,86
43,1346,87
43,1360,86
43,1364,87
43,1378,86
43,1382,87
43,1395,86
43,1399,87
43,1412,86
43,1416,87
43,1429,86
43,1433,87
43,1446,86
43,1450,87
43,1463,86
43,1467,87
43,1480,86
43,1484,87
43,1497,86
43,1501,87
43,1514,86
43,1518,87
43,1531,86
43,1535,87
43,1548,86
43,1552,87
43,1565,86
43,1569,87
43,1582,86
43,1586,87
43,1599,86
43,1603,87
43,1616,86
43,1620,87
43,1633,86
43,1637,87
43,1650,86
43,1654,87
43,1667,86
43,1671,87
43,1684,86
43,1688,87
43,1701,86
43,1705,87
43,1718,86
43,1722,87
43,1735,86
43,1739,87
43,1752,86
43,1756,87
43,1769,86
43,1773,87
43,1786,86
43,1790,87
43,1803,86
43,1807,87
43,1819,86
43,1823,87
43,1835,86
43,1838,87
43,1850,86
43,1853,87
43,1865,86
43,1868,87
43,1880,86
43,1883,87
43,1895,86
43,1898,87
43,1910,86
43,1913,87
43,1925,86
43,1928,87
43,1940,86
43,1943,87
43,1955,86
43,1958,87
43,1970,86
43,1973,87
43,1985,86
43,1988,87
43,2000,86
43,2003,87
43,2016,86
43,2019,87
43,2032,86
43,2035,87
43,2048,86
43,2051,87
43,2064,86
43,2067,87
43,2080,86
43,2083,87
43,2096,86
43,2099,87
43,2112,86
43,2115,87
43,2128,86
43,2131,87
43,2144,86
43,2147,87
43,2160,86
43,2163,87
43,2177,86
43,2180,87
43,2194,86
43,2197,87
43,2211,86
43,2214,87
43,2228,86
43,2231,87
43,2245,86
43,2248,87
43,2262,86
43,2265,87
43,2279,86
43,2282,87
43,2296,86
43,2299,87
43,2313,86
43,2316,87
43,2330,86
43,2333,87
43,2348,86
43,2351,87
43,2366,86
43,2369,87
43,2384,86
43,2387,87
43,2402,86
43,2405,87
43,2420,86
43,2423,87
43,2438,86
43,2441,87
43,2456,86
43,2459,87
43,2474,86
43,2477,87
43,2492,86
43,2495,87
43,2510,86
43,2513,87
43,2528,86
43,2531,87
43,2546,86
43,2549,87
43,2564,86
43,2567,87
43,2582,86
43,2585,87
43,2600,86
43,2603,87
43,2618,86
43,2621,87
43,2636,86
43,2639,87
43,2654,86
43,2657,87
43,2672,86
43,2675,87
43,2690,86
43,2692,87
43,2707,86
43,2709,87
43,2725,86
43,2727,87
43,2743,86
43,2745,87
43,2761,86
43,2763,87
43,2779,86
43,2781,87
43,2797,86
43,2799,87
43,2815,86
43,2817,87
43,2833,86
43,2835,87
43,2851,86
43,2853,87
43,2869,86
43,2871,87
43,2887,86
43,2889,87
43,2906,86
43,2908,87
43,2925,86
43,2927,87
43,2944,86
43,2946,87
43,2963,86
43,2965,87
43,2982,86
43,2984,87
43,3001,86
43,3003,87
43,3020,86
43,3022,87
43,3039,86
43,3041,87
43,3057,86
43,3059,87
43,3075,86
43,3077,87
43,3093,86
43,3095,87
43,3111,86
43,3113,87
43,3129,86
43,3131,87
43,3147,86
43,3149,87
43,3165,86
43,3167,87
43,3183,86
43,3185,87
43,3201,86
43,3203,87
43,3219,86
43,3221,87
43,3237,86
43,3239,87
43,3255,86
43,3257,87
43,3273,86
43,3275,87
43,3291,86
43,3293,87
43,3309,86
43,3311,87
43,3327,86
43,3329,87
43,3345,86
43,3347,87
43,3363,86
43,3365,87
43,3382,86
43,3384,87
43,3400,86
43,3402,87
43,3418,86
43,3420,87
43,3436,86
43,3438,87
43,3454,86
43,3456,87
43,3472,86
43,3474,87
43,3490,86
43,3492,87
43,3508,86
43,3510,87
43,3526,86
43,3528,87
43,3544,86
43,3546,87
43,3562,86
43,3564,87
43,3580,86
43,3582,87
43,3597,86
43,3599,87
43,3614,86
43,3616,87
43,3631,86
43,3633,87
43,3648,86
43,3650,87
43,3665,86
43,3667,87
43,3682,86
43,3684,87
43,3699,86
43,3701,87
43,3716,86
43,3718,87
43,3732,86
43,3734,87
43,3748,86
43,3750,87
43,3764,86
43,3766,87
43,3780,86
43,3782,87
43,3796,86
43,3798,87
43,3812,86
43,3814,87
43,3828,86
43,3830,87
43,3844,86
43,3846,87
43,3860,86
43,3862,87
43,3876,86
43,3878,87
43,3892,86
43,3894,87
43,3908,86
43,3910,87
43,3924,86
43,3926,87
43,3940,86
43,3942,87
43,3955,86
43,3957,87
43,3970,86
43,3972,87
43,3985,86
43,3987,87
43,4000,86
43,4002,87
43,4015,86
43,4017,87
43,4030,86
43,4032,87
43,4045,86
43,4047,87
43,4060,86
43,4062,87
43,4075,86
43,4077,87
43,4090,86
43,4092,87
43,4106,86
43,4108,87
43,4122,86
43,4124,87
43,4138,86
43,4140,87
43,4154,86
43,4156,87
43,4171,86
43,4173,87
43,4188,86
43,4190,87
43,4205,86
43,4207,87
43,4223,86
43,4225,87
43,4240,86
43,4242,87
43,4257,86
43,4259,87
43,4274,86
43,4276,87
43,4291,86
43,4293,87
43,4308,86
43,4310,87
43,4325,86
43,4327,87
43,4342,86
43,4344,87
43,4359,86
43,4361,87
43,4376,86
43,4378,87
43,4393,86
43,4395,87
43,4410,86
43,4412,87
43,4427,86
43,4429,87
43,4444,86
43,4446,87
43,4461,86
43,4463,87
43,4478,86
43,4480,87
43,4496,86
43,4498,87
43,4514,86
43,4516,87
43,4532,86
43,4534,87
43,4550,86
43,4552,87
43,4568,86
43,4570,87
43,4586,86
43,4588,87
43,4604,86
43,4606,87
43,4622,86
43,4624,87
43,4640,86
43,4642,87
43,4658,86
43,4660,87
43,4676,86
43,4678,87
43,4694,86
43,4696,87
43,4712,86
43,4714,87
43,4730,86
43,4732,87
43,4748,86
43,4750,87
43,4766,86
43,4768,87
43,4784,86
43,4786,87
43,4802,86
43,4804,87
43,4820,86
43,4822,87
43,4838,86
43,4840,87
43,4856,86
43,4858,87
43,4874,86
43,4876,87
43,4892,86
43,4894,87
43,4910,86
43,4912,87
43,4928,86
43,4930,87
43,4946,86
43,4948,87
43,4964,86
43,4966,87
43,4982,86
43,4984,87
43,5000,86
43,5002,87
43,5018,86
43,5020,87
43,5036,86
43,5038,87
43,5055,86
43,5057,87
43,5074,86
43,5076,87
43,5093,86
43,5095,87
43,5112,86
43,5114,87
43,5131,86
43,5133,87
43,5150,86
43,5152,87
43,5169,86
43,5171,87
43,5188,86
43,5190,87
43,5207,86
43,5209,87
43,5226,86
43,5228,87
43,5245,86
43,5247,87
43,5265,86
43,5267,87
43,5285,86
43,5287,87
43,5305,86
43,5307,87
43,5325,86
43,5327,87
43,5345,86
