camera_id,detect_id,object_id
45,0,119
45,3,120
45,5,121
45,10,119
45,13,120
45,15,121
45,20,119
45,23,120
45,25,121
45,30,119
45,33,120
45,35,121
45,40,119
45,43,120
45,45,121
45,50,119
45,53,120
45,55,121
45,60,119
45,63,120
45,65,121
45,70,119
45,73,120
45,75,121
45,80,119
45,83,120
45,85,121
45,90,119
45,93,120
45,95,121
45,100,119
45,103,120
45,105,121
45,110,119
45,113,120
45,115,121
45,120,119
45,123,120
45,125,121
45,130,119
45,133,120
45,135,121
45,140,119
45,143,120
45,145,121
45,150,122
45,151,119
45,154,120
45,156,121
45,161,122
45,162,119
45,165,120
45,167,121
45,172,122
45,173,119
45,176,120
45,178,121
45,183,122
45,184,119
45,187,120
45,189,121
45,194,122
45,195,119
45,197,120
45,199,121
45,204,122
45,205,119
45,207,120
45,209,121
45,214,122
45,215,119
45,217,120
45,219,121
45,224,122
45,225,119
45,227,120
45,229,121
45,234,122
45,235,119
45,237,120
45,239,121
45,244,122
45,246,119
45,248,120
45,250,121
45,255,122
45,257,119
45,259,120
45,261,121
45,266,122
45,268,119
45,270,120
45,272,121
45,277,122
45,279,119
45,281,120
45,283,121
45,288,122
45,290,119
45,291,120
45,293,121
45,298,122
45,300,119
45,301,120
45,303,121
45,308,122
45,310,119
45,311,120
45,313,121
45,318,122
45,320,119
45,321,120
45,323,121
45,328,122
45,330,119
45,331,120
45,333,121
45,338,122
45,340,123
45,341,119
45,342,120
45,344,121
45,349,122
45,351,123
45,352,119
45,353,120
45,355,121
45,360,122
45,362,123
45,363,119
45,364,120
45,366,121
45,371,122
45,373,123
45,374,119
45,375,120
45,377,121
45,382,122
45,384,123
45,385,119
45,386,120
45,388,121
45,393,122
45,395,123
45,396,119
45,397,120
45,399,121
45,404,122
45,406,123
45,407,119
45,408,120
45,410,121
45,415,122
45,417,123
45,418,119
45,419,120
45,421,121
45,426,122
45,428,123
45,429,119
45,430,120
45,432,121
45,437,122
45,439,123
45,440,119
45,441,120
45,443,121
45,448,122
45,450,123
45,451,119
45,452,120
45,454,121
45,458,122
45,460,123
45,461,119
45,462,120
45,464,121
45,468,122
45,470,123
45,471,119
45,472,120
45,474,121
45,478,122
45,480,123
45,481,119
45,482,120
45,484,121
45,488,122
45,490,123
45,491,119
45,492,120
45,494,121
45,498,122
45,500,123
45,501,119
45,502,120
45,504,121
45,508,122
45,510,123
45,511,119
45,512,120
45,514,121
45,518,122
45,520,123
45,521,119
45,522,120
45,524,121
45,528,122
45,530,123
45,531,119
45,532,120
45,534,121
45,538,122
45,540,123
45,541,119
45,542,120
45,544,121
45,548,122
45,550,123
45,551,119
45,552,120
45,554,121
45,558,122
45,560,123
45,561,119
45,562,120
45,564,121
45,568,122
45,570,123
45,571,119
45,572,120
45,574,121
45,578,122
45,580,123
45,582,119
45,583,120
45,585,121
45,589,122
45,591,123
45,593,119
45,594,120
45,596,121
45,600,122
45,602,123
45,604,119
45,605,120
45,607,121
45,611,122
45,613,123
45,615,119
45,616,120
45,618,121
45,622,122
45,624,123
45,626,119
45,627,120
45,629,121
45,633,122
45,635,123
45,637,119
45,638,120
45,640,121
45,644,122
45,645,123
45,647,119
45,648,120
45,650,121
45,654,122
45,655,123
45,657,119
45,658,120
45,660,121
45,664,122
45,665,123
45,667,119
45,668,120
45,670,121
45,674,122
45,675,123
45,677,119
45,678,120
45,680,121
45,684,122
45,685,123
45,687,119
45,688,120
45,690,121
45,694,122
45,695,123
45,697,119
45,698,120
45,700,121
45,704,122
45,705,123
45,707,119
45,708,120
45,710,121
45,714,122
45,715,123
45,717,119
45,718,120
45,720,121
45,724,122
45,725,123
45,727,119
45,728,120
45,730,121
45,734,122
45,735,123
45,737,119
45,738,120
45,740,121
45,744,122
45,745,123
45,747,119
45,748,120
45,750,121
45,754,122
45,755,123
45,757,119
45,758,120
45,760,121
45,764,122
45,765,123
45,767,119
45,768,120
45,770,121
45,774,122
45,775,123
45,777,119
45,778,120
45,780,121
45,784,122
45,785,123
45,787,119
45,788,120
45,790,121
45,794,122
45,795,123
45,797,119
45,798,120
45,800,121
45,804,122
45,805,123
45,807,119
45,808,120
45,810,121
45,814,122
45,815,123
45,817,119
45,818,120
45,820,121
45,824,122
45,825,123
45,827,119
45,828,120
45,830,121
45,834,122
45,835,123
45,837,119
45,838,120
45,840,121
45,843,122
45,844,123
45,846,119
45,847,120
45,849,121
45,852,122
45,853,123
45,855,119
45,856,120
45,858,121
45,861,122
45,862,123
45,864,119
45,865,120
45,867,121
45,870,122
45,871,123
45,874,119
45,875,120
45,877,121
45,880,122
45,881,123
45,884,119
45,885,120
45,887,121
45,890,122
45,891,123
45,895,119
45,896,120
45,898,121
45,901,122
45,902,123
45,906,119
45,907,120
45,909,121
45,912,122
