camera_id,detect_id,object_id
43,2005,88
43,2021,88
43,2037,88
43,2053,88
43,2069,88
43,2085,88
43,2101,88
43,2117,88
43,2133,88
43,2149,88
43,2165,88
43,2166,89
43,2182,88
43,2183,89
43,2199,88
43,2200,89
43,2216,88
43,2217,89
43,2233,88
43,2234,89
43,2250,88
43,2251,89
43,2267,88
43,2268,89
43,2284,88
43,2285,89
43,2301,88
43,2302,89
43,2318,88
43,2319,89
43,2335,88
43,2336,89
43,2353,88
43,2354,89
43,2371,88
43,2372,89
43,2389,88
43,2390,89
43,2407,88
43,2408,89
43,2425,88
43,2426,89
43,2443,88
43,2444,89
43,2461,88
43,2462,89
43,2479,88
43,2480,89
43,2497,88
43,2498,89
43,2515,88
43,2516,89
43,2533,88
43,2534,89
43,2551,88
43,2552,89
43,2569,88
43,2570,89
43,2587,88
43,2588,89
43,2605,88
43,2606,89
43,2623,88
43,2624,89
43,2641,88
43,2642,89
43,2659,88
43,2660,89
43,2677,88
43,2678,89
43,2694,88
43,2695,89
43,2711,88
43,2712,89
43,2714,90
43,2729,88
43,2730,89
43,2732,90
43,2747,88
43,2748,89
43,2750,90
43,2765,88
43,2766,89
43,2768,90
43,2783,88
43,2784,89
43,2786,90
43,2801,88
43,2802,89
43,2804,90
43,2819,88
43,2820,89
43,2822,90
43,2837,88
43,2838,89
43,2840,90
43,2855,88
43,2856,89
43,2858,90
43,2873,88
43,2874,89
43,2876,90
43,2891,88
43,2892,89
43,2894,90
43,2910,88
43,2911,89
43,2913,90
43,2929,88
43,2930,89
43,2932,90
43,2948,88
43,2949,89
43,2951,90
43,2967,88
43,2968,89
43,2970,90
43,2986,88
43,2987,89
43,2989,90
43,3005,88
43,3006,89
43,3008,90
43,3024,88
43,3025,89
43,3027,90
43,3043,88
43,3044,89
43,3046,90
43,3061,88
43,3062,89
43,3064,90
43,3079,88
43,3080,89
43,3082,90
43,3097,88
43,3098,89
43,3100,90
43,3115,88
43,3116,89
43,3118,90
43,3133,88
43,3134,89
43,3136,90
43,3151,88
43,3152,89
43,3154,90
43,3169,88
43,3170,89
43,3172,90
43,3187,88
43,3188,89
43,3190,90
43,3205,88
43,3206,89
43,3208,90
43,3223,88
43,3224,89
43,3226,90
43,3241,88
43,3242,89
43,3244,90
43,3259,88
43,3260,89
43,3262,90
43,3277,88
43,3278,89
43,3280,90
43,3295,88
43,3296,89
43,3298,90
43,3313,88
43,3314,89
43,3316,90
43,3331,88
43,3332,89
43,3334,90
43,3349,88
43,3350,89
43,3352,90
43,3367,88
43,3368,89
43,3370,90
43,3386,88
43,3387,89
43,3389,90
43,3404,88
43,3405,89
43,3407,90
43,3422,88
43,3423,89
