camera_id,detect_id,object_id
41,4,1
41,18,1
41,32,1
41,46,1
41,60,1
41,74,1
41,88,1
41,102,1
41,116,1
41,126,6
41,132,1
41,142,6
41,148,1
41,158,6
41,165,1
41,175,6
41,182,1
41,192,6
41,199,1
41,209,6
41,216,1
41,226,6
41,233,1
41,243,6
41,250,1
41,260,6
41,267,1
41,276,6
41,283,1
41,292,6
41,299,1
41,308,6
41,315,1
41,324,6
41,331,1
41,340,6
41,347,1
41,356,6
41,363,1
41,372,6
41,379,1
41,388,6
41,396,1
41,405,6
41,413,1
41,422,6
41,430,1
41,439,6
41,447,1
41,456,6
41,464,1
41,473,6
41,481,1
41,490,6
41,498,1
41,507,6
41,515,1
41,524,6
41,532,1
41,541,6
41,549,1
41,558,6
41,566,1
41,575,6
41,583,1
41,592,6
41,601,1
41,610,6
41,619,1
41,628,6
41,637,1
41,646,6
41,655,1
41,664,6
41,672,1
41,681,6
41,689,1
41,697,6
41,705,1
41,713,6
41,721,1
41,729,6
41,737,1
41,745,6
41,753,1
41,761,6
41,769,1
41,777,6
41,785,1
41,793,6
41,801,1
41,809,6
41,817,1
41,825,6
41,833,1
41,841,6
41,850,1
41,858,6
41,867,1
41,875,6
41,884,1
41,892,6
41,901,1
41,909,6
41,918,1
41,926,6
41,935,1
41,943,6
41,950,1
41,958,6
41,965,1
41,973,6
41,980,1
41,988,6
41,995,1
41,1003,6
41,1011,1
41,1019,6
41,1027,1
41,1035,6
41,1044,1
41,1052,6
41,1061,1
41,1069,6
41,1078,1
41,1086,6
41,1095,1
41,1103,6
41,1112,1
41,1120,6
41,1129,1
41,1137,6
41,1146,1
41,1154,6
41,1163,1
41,1179,1
41,1195,1
41,1210,1
41,1225,1
41,1240,1
41,1256,1
41,1272,1
41,1288,1
41,1304,1
41,1321,1
41,1338,1
41,1355,1
41,1374,1
41,1393,1
41,1412,1
41,1431,1
41,1450,1
41,1469,1
41,1488,1
41,1507,1
41,1526,1
41,1545,1
41,1564,1
41,1583,1
41,1602,1
41,1621,1
41,1640,1
41,1659,1
41,1677,1
41,1695,1
41,1713,1
41,1731,1
41,1749,1
41,1767,1
41,1785,1
41,1803,1
41,1821,1
41,1839,1
41,1858,1
41,1877,1
41,1896,1
41,1915,1
41,1934,1
41,1953,1
41,1971,1
41,1989,1
41,2007,1
41,2025,1
41,2043,1
41,2060,1
41,2077,1
41,2094,1
41,2111,1
41,2129,1
41,2147,1
41,2165,1
41,2183,1
41,2201,1
41,2219,1
41,2238,1
41,2257,1
41,2276,1
41,2295,1
41,2314,1
41,2332,1
41,2351,1
41,2370,1
41,2389,1
41,2408,1
41,2427,1
41,2446,1
41,2465,1
41,2482,1
41,2499,1
41,2516,1
41,2533,1
41,2550,1
41,2567,1
41,2584,1
41,2601,1
41,2618,1
41,2636,1
41,2654,1
41,2672,1
41,2690,1
41,2708,1
41,2726,1
41,2744,1
41,2762,1
41,2780,1
41,2798,1
41,2816,1
41,2834,1
41,2852,1
41,2870,1
41,2888,1
41,2906,1
41,2924,1
41,2942,1
41,2960,1
41,2978,1
41,2996,1
41,3014,1
41,3032,1
41,3050,1
41,3068,1
41,3086,1
41,3104,1
41,3122,1
41,3140,1
41,3158,1
41,3176,1
41,3194,1
41,3213,1
41,3232,1
41,3252,1
41,3271,1
41,3290,1
41,3309,1
41,3327,1
41,3345,1
41,3363,1
41,3381,1
41,3399,1
41,3417,1
41,3435,1
41,3454,1
41,3473,1
41,3492,1
41,3511,1
41,3530,1
41,3549,1
